master_protein	step	RBP_glyco	NC	CL	CL_NC_Ratio
P39019	2	"GO:RBP, Non-Glycoprotein"	23.07032331	24.72980171	1.855434151
P39019	4	"GO:RBP, Non-Glycoprotein"	21.5049431	22.11445234	2.025943267
P39023	1	"GO:RBP, Non-Glycoprotein"	24.61294567	24.80807821	0.398243809
P39023	2	"GO:RBP, Non-Glycoprotein"	21.50619547	23.6394716	2.45276878
P39023	3	"GO:RBP, Non-Glycoprotein"	21.45754136	21.41901808	6.022446953
P39023	4	"GO:RBP, Non-Glycoprotein"	19.22530756	21.91331541	6.18065948
P39656	1	"Novel RBP, Non-Glycoprotein"	22.80396056	23.25158988	0.200219184
P39687	1	"GO:RBP, Non-Glycoprotein"	24.53379881	25.45113693	0.163012431
P39687	2	"GO:RBP, Non-Glycoprotein"	24.3701178	24.02018765	0.010064007
P39687	3	"GO:RBP, Non-Glycoprotein"	25.56848437	25.59292616	-0.005082484
P39687	4	"GO:RBP, Non-Glycoprotein"	23.6151523	23.61330578	0.029093561
P39748	1	"Novel RBP, Non-Glycoprotein"	24.24445912	24.57345119	0.047736897
P40222	1	"Novel RBP, Non-Glycoprotein"	23.73883519	23.35393546	0.177671254
P40222	2	"Novel RBP, Non-Glycoprotein"	20.55898757	21.5872103	2.500624692
P40222	3	"Novel RBP, Non-Glycoprotein"	NA	22.13140257	NA
P40222	4	"Novel RBP, Non-Glycoprotein"	NA	19.86712497	NA
P40227	1	"GO:RBP, Non-Glycoprotein"	24.36218152	24.43056997	0.032381623
P40261	1	"Novel RBP, Non-Glycoprotein"	24.77276667	25.25374819	0.48098152
P40429	1	"GO:RBP, Non-Glycoprotein"	23.93203365	24.70203572	0.36923439
P40429	2	"GO:RBP, Non-Glycoprotein"	20.66054093	23.74902262	3.209565921
P40429	3	"GO:RBP, Non-Glycoprotein"	NA	22.94642541	NA
P40925	1	"Novel RBP, Non-Glycoprotein"	24.51578773	24.69210928	0.249353107
P40926	1	Known RBGP	25.44272087	25.49429184	0.175896414
P40939	1	"Novel RBP, Non-Glycoprotein"	22.94862346	23.64106797	0.348759836
P41091	1	"GO:RBP, Non-Glycoprotein"	24.16020128	24.46342361	0.816392044
P41250	1	"Novel RBP, Non-Glycoprotein"	23.80614305	23.93989828	0.290451221
P41252	1	"GO:RBP, Non-Glycoprotein"	24.77593694	24.88877803	0.055896417
P41252	2	"GO:RBP, Non-Glycoprotein"	22.12040697	23.34527626	1.527636149
P41252	3	"GO:RBP, Non-Glycoprotein"	21.98177833	23.24534037	1.325418036
P42224	1	"Novel RBP, Non-Glycoprotein"	23.68189259	23.77693807	0.160108327
P42696	3	"GO:RBP, Non-Glycoprotein"	NA	22.9081082	NA
P42696	4	"GO:RBP, Non-Glycoprotein"	NA	21.00976605	NA
P42704	1	"GO:RBP, Non-Glycoprotein"	23.53430199	24.59538329	1.446538352
P42704	2	"GO:RBP, Non-Glycoprotein"	21.10301216	23.79263422	4.051585791
P42704	3	"GO:RBP, Non-Glycoprotein"	21.68018796	23.85046996	5.011531424
P42704	4	"GO:RBP, Non-Glycoprotein"	20.01931593	22.39613217	4.760208977
P42765	1	"GO:RBP, Non-Glycoprotein"	22.42647086	22.97762677	0.551155907
P42766	1	"GO:RBP, Non-Glycoprotein"	25.44134326	26.35760089	0.411765615
P42766	2	"GO:RBP, Non-Glycoprotein"	21.86473945	23.29192421	2.582524689
P42785	1	"Novel RBP, Glycoprotein"	22.95059819	22.50948149	-0.335824131
P42892	1	"Novel RBP, Glycoprotein"	22.97387295	23.19445688	0.46297736
P42892	2	"Novel RBP, Glycoprotein"	24.16307776	24.37415177	-0.111356581
P42892	3	"Novel RBP, Glycoprotein"	24.31994903	23.81112168	-0.41095074
P42892	4	"Novel RBP, Glycoprotein"	22.18315226	22.42867699	-0.150510268
P43121	1	"Novel RBP, Glycoprotein"	23.99282376	23.77420253	-0.059283262
P43121	2	"Novel RBP, Glycoprotein"	24.75886765	24.70623492	-0.173039325
P43121	3	"Novel RBP, Glycoprotein"	24.89369502	24.50487003	-0.122202015
P43121	4	"Novel RBP, Glycoprotein"	23.15216826	22.86094108	-0.16506673
P43246	1	"Novel RBP, Non-Glycoprotein"	23.76632745	24.52153607	0.193250918
P43358	1	"Novel RBP, Non-Glycoprotein"	22.86308002	23.0819883	0.28694588
P43487	1	"Novel RBP, Non-Glycoprotein"	25.08253263	25.71170561	0.181269233
P43487	2	"Novel RBP, Non-Glycoprotein"	22.31608281	23.07326683	0.624750789
P43686	1	"Novel RBP, Non-Glycoprotein"	23.90504446	24.55460165	-0.051227727
P45880	1	"Novel RBP, Non-Glycoprotein"	22.75915286	23.45256555	0.122693151
P45974	1	"Novel RBP, Non-Glycoprotein"	22.68813001	22.35015122	0.193780509
P46013	1	"GO:RBP, Non-Glycoprotein"	22.74323899	24.07969389	1.527975931
P46013	2	"GO:RBP, Non-Glycoprotein"	20.07374954	22.99487263	4.036308219
P46013	3	"GO:RBP, Non-Glycoprotein"	20.12301373	22.41414824	3.662616923
P46013	4	"GO:RBP, Non-Glycoprotein"	18.12483467	21.33072507	3.997255598
P46060	1	"GO:RBP, Non-Glycoprotein"	24.22282647	24.48399159	0.186621144
P46087	1	"GO:RBP, Non-Glycoprotein"	23.66155494	24.11946989	0.331781911
P46087	2	"GO:RBP, Non-Glycoprotein"	20.36183135	23.29659182	3.169167113
P46087	3	"GO:RBP, Non-Glycoprotein"	NA	22.04478972	NA
P46087	4	"GO:RBP, Non-Glycoprotein"	NA	21.2027715	NA
P46109	1	"GO:RBP, Non-Glycoprotein"	22.59155128	23.20969664	0.618145358
P46379	1	"Novel RBP, Non-Glycoprotein"	23.17225546	23.28368645	0.119741376
P46776	1	"GO:RBP, Non-Glycoprotein"	24.48155548	25.28470269	0.342684223
P46776	2	"GO:RBP, Non-Glycoprotein"	21.52865783	23.65187819	2.367996328
P46776	3	"GO:RBP, Non-Glycoprotein"	20.63909336	23.18884574	1.925906419
P46777	1	"GO:RBP, Non-Glycoprotein"	23.783043	26.24236448	2.123698737
P46777	2	"GO:RBP, Non-Glycoprotein"	20.51502575	25.42721058	6.224075667
P46777	3	"GO:RBP, Non-Glycoprotein"	20.53899172	24.14429412	3.744105583
P46777	4	"GO:RBP, Non-Glycoprotein"	19.08042992	23.76008844	6.085542071
P46778	1	"GO:RBP, Non-Glycoprotein"	23.24539242	22.68842997	-0.394514955
P46779	1	"GO:RBP, Non-Glycoprotein"	23.34604599	23.53228204	0.191379222
P46781	1	"GO:RBP, Non-Glycoprotein"	26.06843163	26.25295123	0.206214226
P46781	2	"GO:RBP, Non-Glycoprotein"	22.3113311	24.59185069	2.413673611
P46781	3	"GO:RBP, Non-Glycoprotein"	18.77733953	22.9982158	6.115973337
P46781	4	"GO:RBP, Non-Glycoprotein"	18.0669721	22.43662388	6.511335168
P46782	1	"GO:RBP, Non-Glycoprotein"	24.33703709	24.52092774	0.395084405
P46782	2	"GO:RBP, Non-Glycoprotein"	22.84674456	24.94253425	2.373296226
P46782	3	"GO:RBP, Non-Glycoprotein"	21.36908746	23.9700848	4.764069194
P46782	4	"GO:RBP, Non-Glycoprotein"	19.90851928	23.18195452	5.480955379
P46783	1	"GO:RBP, Non-Glycoprotein"	24.28107368	24.97128481	0.690211128
P46821	1	"Novel RBP, Non-Glycoprotein"	22.16711271	21.7567637	0.135736055
P46939	1	"Novel RBP, Non-Glycoprotein"	22.7508715	23.75303533	1.002163821
P46939	3	"Novel RBP, Non-Glycoprotein"	21.45827559	20.41040824	1.737716599
P46940	1	"Novel RBP, Non-Glycoprotein"	24.1288598	23.92244845	0.038915886
P46940	2	"Novel RBP, Non-Glycoprotein"	21.94919913	22.78131576	0.805789167
P46976	1	"Novel RBP, Glycoprotein"	24.03190638	23.72767008	-0.074570846
P46976	2	"Novel RBP, Glycoprotein"	23.84609052	23.62520399	-0.095795307
P46976	3	"Novel RBP, Glycoprotein"	23.76733237	23.74953752	0.055749046
P46976	4	"Novel RBP, Glycoprotein"	21.24153535	21.06344235	-0.00283297
P47756	1	"Novel RBP, Non-Glycoprotein"	24.58189789	24.19518072	-0.529307395
P47897	1	"Novel RBP, Non-Glycoprotein"	23.2532555	23.60540253	0.254792465
P47914	1	"GO:RBP, Non-Glycoprotein"	25.89427057	28.21584663	2.24672889
P47914	2	"GO:RBP, Non-Glycoprotein"	22.9994766	27.16657852	5.536263741
P47914	3	"GO:RBP, Non-Glycoprotein"	21.72391095	26.95366563	5.670339259
P47914	4	"GO:RBP, Non-Glycoprotein"	20.62148603	25.61181049	7.461830778
P48047	1	"Novel RBP, Non-Glycoprotein"	23.82265155	24.06722942	0.4843196
P48444	1	"GO:RBP, Non-Glycoprotein"	22.93710294	23.87285144	-0.106491546
P48634	1	"GO:RBP, Non-Glycoprotein"	22.12187928	22.66088994	0.906482792
P48634	2	"GO:RBP, Non-Glycoprotein"	20.41377929	21.03284756	2.121445798
P48634	3	"GO:RBP, Non-Glycoprotein"	20.68581991	21.67007034	5.970235256
P48634	4	"GO:RBP, Non-Glycoprotein"	22.1909657	20.21536011	-1.627645797
P48643	1	"GO:RBP, Non-Glycoprotein"	23.88938718	24.20897743	0.088814253
P48643	2	"GO:RBP, Non-Glycoprotein"	22.35510189	22.91160942	0.232026694
P48681	1	"Novel RBP, Non-Glycoprotein"	23.64997279	23.79143099	0.250850043
P48681	2	"Novel RBP, Non-Glycoprotein"	19.84675703	20.66979865	0.805364976
P48739	1	"Novel RBP, Non-Glycoprotein"	24.8232458	25.00655253	0.284950282
P48960	1	"Novel RBP, Glycoprotein"	22.3688688	21.68215895	-0.668325602
P48960	2	"Novel RBP, Glycoprotein"	23.0879825	22.93310866	-0.223377667
P48960	3	"Novel RBP, Glycoprotein"	23.81715368	23.74250445	-0.182166863
P48960	4	"Novel RBP, Glycoprotein"	21.92828543	21.21111492	-0.765633999
P49006	1	"Novel RBP, Non-Glycoprotein"	22.92791051	22.89815251	-0.472857746
P49207	2	"GO:RBP, Non-Glycoprotein"	23.1452569	25.25052174	4.472062967
P49207	3	"GO:RBP, Non-Glycoprotein"	22.76870448	24.28753926	3.994488023
P49207	4	"GO:RBP, Non-Glycoprotein"	20.87489729	24.82914845	6.228020036
P49257	1	"Novel RBP, Non-Glycoprotein"	23.57783632	24.29961657	0.762072022
P49321	1	"Novel RBP, Non-Glycoprotein"	25.84591955	25.98499178	0.231265969
P49321	2	"Novel RBP, Non-Glycoprotein"	22.64600107	22.2715752	-0.143331053
P49327	1	"GO:RBP, Non-Glycoprotein"	25.17769665	25.24918961	0.15499231
P49327	2	"GO:RBP, Non-Glycoprotein"	23.24635679	23.31234203	0.228277745
P49327	3	"GO:RBP, Non-Glycoprotein"	24.13699806	24.31838301	0.156077305
P49327	4	"GO:RBP, Non-Glycoprotein"	20.32027664	21.40202353	0.70859807
P49368	1	"GO:RBP, Non-Glycoprotein"	25.20492238	25.15357557	0.15633763
P49368	2	"GO:RBP, Non-Glycoprotein"	22.46218871	22.42340589	0.313987729
P49368	3	"GO:RBP, Non-Glycoprotein"	22.92913181	23.89328931	1.688225892
P49411	1	"GO:RBP, Non-Glycoprotein"	23.76953272	23.59905591	-0.122091995
P49411	2	"GO:RBP, Non-Glycoprotein"	22.73530571	21.93850646	0.016810048
P49419	1	"Novel RBP, Non-Glycoprotein"	23.87884908	23.6711459	-0.132645865
P49588	1	"GO:RBP, Non-Glycoprotein"	23.89764009	23.81778924	0.172524622
P49589	1	"GO:RBP, Non-Glycoprotein"	23.09422797	22.84932254	0.299654926
P49591	1	"GO:RBP, Non-Glycoprotein"	22.83594625	23.50180411	0.887601926
P49591	2	"GO:RBP, Non-Glycoprotein"	20.11108776	21.85140543	3.827368581
P49736	1	"Novel RBP, Non-Glycoprotein"	23.09630721	23.38971917	0.062870798
P49750	1	"GO:RBP, Non-Glycoprotein"	22.01595304	22.67149802	1.110947359
P49750	2	"GO:RBP, Non-Glycoprotein"	19.49715187	22.67686229	4.798416226
P49750	3	"GO:RBP, Non-Glycoprotein"	20.7956921	22.19095317	2.889627918
P49750	4	"GO:RBP, Non-Glycoprotein"	NA	20.92392901	NA
P49756	1	"GO:RBP, Non-Glycoprotein"	24.19660149	24.33271756	0.09751322
P49756	2	"GO:RBP, Non-Glycoprotein"	23.88951729	24.34561097	0.478858501
P49756	3	"GO:RBP, Non-Glycoprotein"	23.22996714	24.09048769	0.7494064
P49756	4	"GO:RBP, Non-Glycoprotein"	23.70810224	24.98703654	1.377108958
P49792	1	"GO:RBP, Non-Glycoprotein"	22.92653943	23.2913562	0.364816761
P49792	2	"GO:RBP, Non-Glycoprotein"	20.03443317	22.0615943	2.516193003
P49792	3	"GO:RBP, Non-Glycoprotein"	20.48613088	21.77715156	1.829834868
P49841	1	"Novel RBP, Non-Glycoprotein"	23.33188187	22.66483848	-0.083771879
P49915	1	"Novel RBP, Non-Glycoprotein"	24.30718291	24.22854742	0.105641983
P50213	1	"Novel RBP, Non-Glycoprotein"	22.51623902	22.43387388	0.035568401
P50395	1	"GO:RBP, Non-Glycoprotein"	23.50835244	23.88515385	0.018651793
P50402	1	"Novel RBP, Non-Glycoprotein"	24.25296044	24.98697808	0.239342836
P50454	1	Known RBGP	22.89214523	22.7997777	0.169198651
P50454	2	Known RBGP	23.16808807	23.88961608	0.358799409
P50479	1	"Novel RBP, Non-Glycoprotein"	24.22720968	24.50112162	-0.040868479
P50552	1	"Novel RBP, Non-Glycoprotein"	23.89023757	23.69351921	-0.048669615
P50579	1	Known RBGP	21.93093766	22.91727187	1.250372864
P50750	1	"GO:RBP, Non-Glycoprotein"	21.72415524	23.49796052	1.773805275
P50750	2	"GO:RBP, Non-Glycoprotein"	NA	19.76602403	NA
P50895	1	"Novel RBP, Glycoprotein"	23.93040201	23.98334545	-0.036791065
P50895	2	"Novel RBP, Glycoprotein"	22.23927443	23.25037851	1.019082127
P50895	3	"Novel RBP, Glycoprotein"	21.61976877	22.1965325	2.406614356
P50895	4	"Novel RBP, Glycoprotein"	20.80416039	21.10174311	3.664100271
P50897	1	"Novel RBP, Glycoprotein"	23.44642546	23.34043185	-0.119180873
P50914	1	"GO:RBP, Non-Glycoprotein"	24.56496624	25.35761148	0.78431096
P50914	2	"GO:RBP, Non-Glycoprotein"	23.004202	26.11017705	3.563340937
P50914	3	"GO:RBP, Non-Glycoprotein"	22.07451772	24.17817351	3.496705496
P50990	1	"Novel RBP, Non-Glycoprotein"	24.30588141	24.53864624	0.021868642
P50990	2	"Novel RBP, Non-Glycoprotein"	21.66035149	22.14947416	0.256142778
P50990	3	"Novel RBP, Non-Glycoprotein"	21.39283559	23.25392999	2.740617467
P50991	1	"GO:RBP, Non-Glycoprotein"	24.10230018	24.0587789	0.139655655
P50991	2	"GO:RBP, Non-Glycoprotein"	21.90990268	21.98183217	-0.070130636
P51114	1	"GO:RBP, Non-Glycoprotein"	22.48729923	23.88108481	1.278678966
P51114	2	"GO:RBP, Non-Glycoprotein"	20.31914172	21.55886794	3.455847422
P51114	3	"GO:RBP, Non-Glycoprotein"	NA	22.13158491	NA
P51114	4	"GO:RBP, Non-Glycoprotein"	18.39162959	20.46844849	6.543091428
P51116	3	"GO:RBP, Non-Glycoprotein"	NA	19.66302839	NA
P51532	1	"Novel RBP, Non-Glycoprotein"	22.9263051	23.40654893	0.288416105
P51572	1	"Novel RBP, Non-Glycoprotein"	24.08016714	24.17008569	0.101472573
P51665	1	"Novel RBP, Non-Glycoprotein"	24.67433308	25.22897691	0.132942128
P51858	1	"GO:RBP, Non-Glycoprotein"	25.17518373	24.33720167	0.2745929
P51991	1	"GO:RBP, Non-Glycoprotein"	24.00853195	25.4211594	1.51826717
P51991	2	"GO:RBP, Non-Glycoprotein"	21.85996101	24.37019841	4.792899501
P51991	3	"GO:RBP, Non-Glycoprotein"	20.87711501	23.93726209	5.57826637
P51991	4	"GO:RBP, Non-Glycoprotein"	18.89091739	22.87653323	4.905241291
P52209	1	"Novel RBP, Non-Glycoprotein"	23.14771564	23.34032153	0.18124035
P52272	1	"GO:RBP, Non-Glycoprotein"	24.38006196	26.59950844	2.22485853
P52272	2	"GO:RBP, Non-Glycoprotein"	22.2601392	26.8006991	5.517802562
P52272	3	"GO:RBP, Non-Glycoprotein"	21.03560202	25.03010843	7.296503244
P52272	4	"GO:RBP, Non-Glycoprotein"	19.66535136	24.40203226	6.962820872
P52292	1	"GO:RBP, Non-Glycoprotein"	24.53148917	25.03973701	0.413383364
P52292	2	"GO:RBP, Non-Glycoprotein"	21.93104531	22.7777383	0.741014313
P52292	3	"GO:RBP, Non-Glycoprotein"	19.77920618	22.93855322	2.712768234
P52565	1	"Novel RBP, Non-Glycoprotein"	25.16487237	25.06965884	0.116373492
P52565	2	"Novel RBP, Non-Glycoprotein"	23.22635855	23.39410409	0.045729118
P52569	2	"Novel RBP, Glycoprotein"	24.33482376	23.73957851	-0.595245255
P52597	1	"GO:RBP, Non-Glycoprotein"	22.86219942	23.33280012	2.036064396
P52597	2	"GO:RBP, Non-Glycoprotein"	21.16723801	24.48839783	4.444015722
P52597	3	"GO:RBP, Non-Glycoprotein"	18.72911268	23.41352226	3.23795826
P52597	4	"GO:RBP, Non-Glycoprotein"	19.75143092	23.14785277	4.730590163
P52701	1	"Novel RBP, Non-Glycoprotein"	23.69015759	24.48775605	0.683470869
P52701	2	"Novel RBP, Non-Glycoprotein"	21.59841057	23.15182856	1.797145778
P52732	1	"Novel RBP, Non-Glycoprotein"	22.48474387	22.44314547	0.080342438
P52907	1	"Novel RBP, Non-Glycoprotein"	22.41685574	22.42264341	-0.166045723
P52926	1	"Novel RBP, Non-Glycoprotein"	22.09758349	22.07939061	0.073360792
P52948	1	"GO:RBP, Non-Glycoprotein"	22.74571194	23.4973831	0.820460778
P53396	1	"Novel RBP, Non-Glycoprotein"	23.31911215	23.22159337	0.225643068
P53618	1	"Novel RBP, Non-Glycoprotein"	23.33472967	23.00597583	-0.106670381
P53621	1	"Novel RBP, Non-Glycoprotein"	22.9831607	23.63724201	0.540468964
P53814	1	"Novel RBP, Non-Glycoprotein"	23.17660797	23.35009036	0.739666263
P53985	1	"Novel RBP, Non-Glycoprotein"	23.99226052	23.91046034	0.164134443
P53992	1	"Novel RBP, Non-Glycoprotein"	22.6547868	23.53678096	1.000035203
P53999	1	"GO:RBP, Non-Glycoprotein"	25.03276597	25.25908483	0.200622667
P53999	2	"GO:RBP, Non-Glycoprotein"	21.95018639	23.77528674	2.044662784
P54136	1	"GO:RBP, Non-Glycoprotein"	23.40551681	23.45030109	0.273709678
P54289	1	"Novel RBP, Glycoprotein"	22.51482552	22.23733103	0.096473643
P54289	2	"Novel RBP, Glycoprotein"	22.5901352	22.27074968	-0.17313257
P54289	3	"Novel RBP, Glycoprotein"	22.10494171	22.82633101	0.263681419
P54289	4	"Novel RBP, Glycoprotein"	21.71932332	21.26555634	-0.453766981
P54577	1	"GO:RBP, Non-Glycoprotein"	24.03435462	24.91571314	0.684690571
P54577	2	"GO:RBP, Non-Glycoprotein"	21.41246065	23.39732485	2.175175407
P54577	3	"GO:RBP, Non-Glycoprotein"	19.56422143	21.7517301	3.544048042
P54709	1	"Novel RBP, Glycoprotein"	26.35378638	26.94398203	0.590195646
P54727	1	"Novel RBP, Non-Glycoprotein"	25.37243265	26.10554797	0.362243468
P54819	1	"Novel RBP, Non-Glycoprotein"	23.74640691	23.15447668	-0.710736159
P54886	1	"GO:RBP, Non-Glycoprotein"	23.8165472	23.4335968	-0.084663799
P55010	1	"GO:RBP, Non-Glycoprotein"	24.44515352	24.4144258	0.301025839
P55011	1	"Novel RBP, Non-Glycoprotein"	24.41309657	24.66463153	0.400005149
P55011	2	"Novel RBP, Non-Glycoprotein"	23.94984338	23.94673479	0.000853398
P55011	3	"Novel RBP, Non-Glycoprotein"	23.92630395	24.38777224	0.340079179
P55011	4	"Novel RBP, Non-Glycoprotein"	22.73809566	23.20559525	0.536751667
P55036	1	"GO:RBP, Non-Glycoprotein"	24.82365668	24.65429455	0.062177714
P55060	1	"Novel RBP, Non-Glycoprotein"	24.16587172	23.80899652	0.197683588
P55060	3	"Novel RBP, Non-Glycoprotein"	23.00804644	22.94788165	-0.060164787
P55072	1	"GO:RBP, Non-Glycoprotein"	24.59159943	24.8766545	0.076628752
P55072	2	"GO:RBP, Non-Glycoprotein"	22.26840734	22.25446868	0.296054905
P55072	3	"GO:RBP, Non-Glycoprotein"	22.02120823	23.86663025	1.906180387
P55072	4	"GO:RBP, Non-Glycoprotein"	21.21052116	22.14332032	1.179296667
P55081	1	"GO:RBP, Non-Glycoprotein"	23.33807006	23.70192613	0.084261273
P55084	1	"GO:RBP, Non-Glycoprotein"	23.95551505	24.27543414	-0.121292915
P55145	4	"GO:RBP, Non-Glycoprotein"	22.31755173	20.16545468	NA
P55209	1	"GO:RBP, Non-Glycoprotein"	22.85265344	21.99554064	0.17732026
P55265	1	"GO:RBP, Non-Glycoprotein"	21.81561627	23.0849902	1.598258471
P55786	1	"Novel RBP, Non-Glycoprotein"	22.82448628	22.78850282	0.048953698
P55795	1	"GO:RBP, Non-Glycoprotein"	21.54736827	24.01360887	2.61174696
P55795	2	"GO:RBP, Non-Glycoprotein"	21.39832836	20.84312879	6.005816637
P55795	3	"GO:RBP, Non-Glycoprotein"	NA	21.45714334	NA
P55795	4	"GO:RBP, Non-Glycoprotein"	18.18495281	19.37651726	1.52868878
P55884	1	"GO:RBP, Non-Glycoprotein"	23.06613253	22.82947448	-0.092832281
P55884	2	"GO:RBP, Non-Glycoprotein"	22.2906514	22.98723572	1.000006684
P55884	3	"GO:RBP, Non-Glycoprotein"	20.36238907	20.58491442	3.607440079
P56182	2	"GO:RBP, Non-Glycoprotein"	20.57002626	21.45503488	3.233207892
P56182	4	"GO:RBP, Non-Glycoprotein"	NA	22.21780396	NA
P56192	1	"GO:RBP, Non-Glycoprotein"	23.74045182	23.94524699	0.142369125
P56537	1	"GO:RBP, Non-Glycoprotein"	26.04230204	26.14624003	0.103937988
P59998	1	"Novel RBP, Non-Glycoprotein"	23.14847002	23.60306153	0.454591511
P60174	1	"Novel RBP, Non-Glycoprotein"	25.58399455	25.63461089	0.22285158
P60174	2	"Novel RBP, Non-Glycoprotein"	24.29336398	24.63910053	0.213106972
P60228	1	"GO:RBP, Non-Glycoprotein"	23.57540628	24.27375679	0.135447686
P60660	1	"Novel RBP, Non-Glycoprotein"	23.92822995	23.5115636	0.028076489
P60660	2	"Novel RBP, Non-Glycoprotein"	21.19603267	21.65696509	0.845822319
P60842	1	"GO:RBP, Non-Glycoprotein"	25.26808776	25.36875867	0.188794974
P60842	2	"GO:RBP, Non-Glycoprotein"	21.08887063	22.83457637	1.65321636
P60866	1	"GO:RBP, Non-Glycoprotein"	27.71836731	28.29586337	0.591103336
P60866	2	"GO:RBP, Non-Glycoprotein"	23.45592654	26.27516106	2.778697955
P60866	3	"GO:RBP, Non-Glycoprotein"	19.52583777	24.90657223	6.232507449
P60866	4	"GO:RBP, Non-Glycoprotein"	18.62476547	23.58521321	4.980071915
P60900	1	Known RBGP	23.72947644	23.87098446	0.117338702
P60953	1	"Novel RBP, Glycoprotein"	23.9809631	23.75181031	-0.178504018
P61026	1	"Novel RBP, Non-Glycoprotein"	25.60280931	25.39253059	-0.210278718
P61086	1	"Novel RBP, Non-Glycoprotein"	24.10406047	24.44402171	0.339961233
P61106	1	"Novel RBP, Non-Glycoprotein"	24.205857	24.05036177	-0.140309639
P61158	1	"Novel RBP, Non-Glycoprotein"	22.45123077	22.60839449	-0.066490338
P61160	1	"Novel RBP, Non-Glycoprotein"	23.44026718	22.99572208	-0.444545096
P61221	1	"Novel RBP, Non-Glycoprotein"	24.17533592	24.87815702	0.540278709
P61247	1	"GO:RBP, Non-Glycoprotein"	26.58066429	26.95586268	0.376167238
P61247	2	"GO:RBP, Non-Glycoprotein"	22.74466817	24.86122534	2.371262406
P61247	3	"GO:RBP, Non-Glycoprotein"	21.325516	24.55274458	3.723029467
P61247	4	"GO:RBP, Non-Glycoprotein"	NA	21.8873672	NA
P61254	1	"GO:RBP, Non-Glycoprotein"	25.3364028	26.15111704	0.814714237
P61254	2	"GO:RBP, Non-Glycoprotein"	23.63834692	25.75506399	3.110759087
P61254	3	"GO:RBP, Non-Glycoprotein"	NA	22.38824626	NA
P61254	4	"GO:RBP, Non-Glycoprotein"	NA	22.76101787	NA
P61289	1	"Novel RBP, Non-Glycoprotein"	22.62405512	22.26681957	-0.357235549
P61313	1	"GO:RBP, Non-Glycoprotein"	25.36341858	25.58766628	0.246032862
P61313	2	"GO:RBP, Non-Glycoprotein"	22.19197058	23.4804942	1.703382176
P61353	1	"GO:RBP, Non-Glycoprotein"	25.43224649	26.93335045	1.283298217
P61353	2	"GO:RBP, Non-Glycoprotein"	20.68882764	24.02827596	4.542887612
P61353	3	"GO:RBP, Non-Glycoprotein"	NA	21.94184152	NA
P61353	4	"GO:RBP, Non-Glycoprotein"	25.16088102	22.23410457	0.363605651
P61586	1	"Novel RBP, Glycoprotein"	24.00621814	23.93216877	0.134055659
P61604	1	"GO:RBP, Non-Glycoprotein"	25.82001194	25.74123528	0.031613901
P61956	1	"GO:RBP, Non-Glycoprotein"	24.48442345	25.08678394	0.602360492
P61978	1	"GO:RBP, Non-Glycoprotein"	23.24518421	25.12414197	1.136308603
P61978	2	"GO:RBP, Non-Glycoprotein"	22.03674507	24.91667002	4.670684829
P61978	3	"GO:RBP, Non-Glycoprotein"	21.06539841	25.65396833	6.298820226
P61978	4	"GO:RBP, Non-Glycoprotein"	21.36376504	23.33880054	6.179169138
P61981	1	"GO:RBP, Non-Glycoprotein"	23.66072281	24.21270537	0.219321657
P61981	2	"GO:RBP, Non-Glycoprotein"	23.45910419	23.53104634	0.071942151
P62081	1	"GO:RBP, Non-Glycoprotein"	23.48295879	24.77981055	1.043221309
P62136	1	"Novel RBP, Non-Glycoprotein"	25.17171721	24.8490677	-0.080131365
P62191	1	"GO:RBP, Non-Glycoprotein"	25.26100277	25.21479651	0.29272162
P62241	1	"GO:RBP, Non-Glycoprotein"	24.77228305	24.8971433	0.165933528
P62241	2	"GO:RBP, Non-Glycoprotein"	22.32234055	24.89765116	2.322302484
P62241	3	"GO:RBP, Non-Glycoprotein"	20.87548488	23.58773811	4.997322738
P62241	4	"GO:RBP, Non-Glycoprotein"	18.53512219	21.82401416	5.173000648
